CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
102263,539,France,Female,61,5,163027.71,4,1,0,37019.63,1
102264,766,France,Female,42,10,215087.58,1,0,0,108745.72,1
102265,895,Germany,Male,26,3,35067.04,1,0,0,58006.58,1
102266,390,Germany,Male,56,5,107484.94,3,0,0,199747.79,1
102267,656,Spain,Female,79,4,24306.1,2,0,0,60722.77,1
102268,687,Spain,Female,61,2,97398.81,1,1,0,53830.31,1
102269,663,Spain,Female,43,6,3776.86,1,1,1,128537.8,0
102270,424,Germany,Female,74,2,224568.27,1,0,1,107080.27,1
102271,628,France,Female,54,1,131761.0,3,0,1,14057.05,0
102272,525,France,Male,33,3,212450.57,4,0,0,34611.3,1
102273,622,Germany,Female,54,6,14976.18,3,1,0,164098.16,1
102274,638,Spain,Male,29,4,56864.53,3,1,0,101901.47,0
102275,621,Spain,Female,41,8,64845.0,3,0,1,37742.89,0
102276,415,Spain,Male,43,9,96672.87,3,1,1,98396.09,0
102277,832,Germany,Male,37,6,200716.59,2,0,1,58098.33,0
102278,597,Spain,Female,26,8,96639.47,2,1,0,52482.38,0
102279,505,Spain,Male,40,8,51163.38,1,0,0,191967.8,0
102280,396,Germany,Male,56,1,16247.57,3,0,1,78784.66,0
102281,803,France,Male,46,0,19872.94,3,0,1,18821.91,0
102282,550,Germany,Male,48,10,190011.8,1,1,0,194362.07,1
102283,473,Germany,Female,36,3,111200.75,4,0,1,161019.52,0
102284,350,Germany,Male,37,3,181545.28,2,1,1,58338.53,0
102285,540,Germany,Female,40,1,170571.78,3,1,0,87689.45,1
102286,865,France,Male,60,2,33840.62,4,0,1,173835.02,0
102287,791,Spain,Female,44,2,35721.98,4,0,0,77908.57,0
102288,492,Germany,Female,47,4,188835.5,3,0,0,117806.77,1
102289,540,France,Female,38,0,180317.07,3,1,0,111622.81,1
102290,882,Spain,Male,61,8,94507.69,4,1,1,86245.96,0
102291,576,Spain,Female,52,7,19355.57,2,1,0,131505.36,1
102292,662,Spain,Female,66,7,3024.51,2,1,0,99925.24,1
102293,651,Germany,Male,24,2,72039.24,3,1,0,14033.79,0
102294,809,Germany,Female,39,1,2305.57,3,1,1,164732.79,0
102295,750,Spain,Male,27,0,57518.16,1,1,1,31499.6,0
102296,742,Spain,Male,40,5,104875.19,1,0,1,98177.09,0
102297,556,Spain,Female,32,9,30353.94,2,0,0,120181.15,0
102298,559,Spain,Male,47,0,26069.44,1,0,1,144046.15,0
102299,464,Spain,Male,51,10,224109.36,4,1,1,88051.34,0
102300,600,Spain,Male,30,4,146367.51,4,0,1,149754.21,0
102301,568,France,Female,77,8,233613.92,4,1,1,34956.52,1
102302,756,Spain,Male,21,10,86456.54,4,1,0,134154.65,0
102303,792,Germany,Male,35,8,169286.23,3,1,0,167004.4,1
102304,703,Germany,Male,73,3,51172.92,4,1,0,178994.35,1
102305,899,Germany,Female,40,6,154585.08,2,0,0,120117.63,1
102306,491,Spain,Male,50,10,32396.43,1,1,0,69450.09,1
102307,850,Germany,Female,51,6,520.16,2,0,0,41037.74,1
102308,896,France,Male,51,3,232882.95,3,1,1,75656.16,1
102309,891,Spain,Female,53,4,138723.59,1,0,1,112595.13,0
102310,856,Germany,Female,52,10,231735.17,1,1,1,47302.74,1
102311,630,France,Female,34,8,83457.88,1,1,1,190977.83,0
102312,773,France,Male,45,6,81946.52,4,0,0,180455.73,0
102313,619,Germany,Male,31,6,100163.75,3,0,0,16261.87,0
102314,503,France,Male,51,9,176510.25,2,0,1,116772.74,1
102315,432,Germany,Female,65,6,141452.16,4,1,1,159968.67,0
102316,775,France,Male,28,8,231338.73,1,1,0,56624.47,1
102317,624,Spain,Male,74,4,6360.23,2,1,1,109540.28,0
102318,633,Spain,Female,30,5,177048.98,2,0,1,87138.46,0
102319,522,Spain,Male,50,2,82581.92,2,0,1,47343.79,0
102320,676,Spain,Male,74,0,45058.41,3,0,0,126800.1,1
102321,412,Spain,Female,72,10,127598.91,4,1,0,198801.51,1
102322,422,Germany,Female,19,1,126265.95,3,1,0,79404.58,0
102323,724,Spain,Male,51,7,34252.76,1,0,1,114952.01,1
102324,857,Spain,Female,70,0,50474.01,1,1,0,72292.39,1
102325,747,Spain,Male,46,9,102041.17,2,1,1,176620.24,0
102326,469,Spain,Male,54,6,102202.85,2,1,1,174274.51,0
102327,786,France,Male,21,4,79389.53,2,0,0,43966.94,0
102328,814,Spain,Male,29,5,37136.29,3,0,0,180990.29,0
102329,635,Spain,Male,43,7,1093.42,4,0,0,38786.66,0
102330,614,Germany,Female,75,3,242558.77,3,1,0,28133.59,1
102331,669,France,Female,78,5,235874.81,1,0,0,134057.58,1
102332,725,Germany,Male,45,10,120912.59,2,0,0,83321.78,0
102333,438,Spain,Female,20,2,248762.94,2,1,0,110840.71,1
102334,552,Germany,Female,37,6,168413.58,3,1,1,133988.45,0
102335,683,Germany,Male,27,1,17214.38,1,1,0,20039.08,1
102336,571,Spain,Female,69,7,29429.55,4,1,1,65661.1,0
102337,390,France,Female,35,6,229027.71,2,0,0,97572.2,1
102338,417,France,Male,70,7,157513.05,2,1,1,60651.61,1
102339,863,Germany,Male,70,1,210795.91,1,1,1,19304.56,1
102340,476,Spain,Male,70,2,224567.41,2,1,0,26468.55,1
102341,604,Germany,Male,44,3,111985.5,4,1,0,162332.1,0
102342,365,Germany,Male,48,8,12131.49,3,1,0,183163.48,0
102343,826,Germany,Male,44,4,47070.09,1,1,1,38924.33,0
102344,411,Spain,Male,59,5,16642.99,2,0,0,57359.77,1
102345,781,Spain,Female,18,0,47184.96,2,0,0,133927.39,0
102346,617,France,Male,23,3,102633.23,4,0,1,191311.64,0
102347,384,Spain,Female,28,3,29549.2,3,0,1,66922.04,0
102348,843,Germany,Female,51,9,41683.31,4,1,1,172490.59,0
102349,818,Germany,Male,56,7,111455.45,3,1,1,106144.68,0
102350,674,France,Female,37,7,85042.74,4,1,1,191746.14,0
102351,653,Spain,Female,70,9,116914.53,3,0,1,35889.15,0
102352,625,Germany,Female,38,5,107293.01,2,1,1,194997.76,0
102353,550,France,Male,38,7,161119.51,2,1,1,93785.94,0
102354,794,France,Female,35,8,234297.39,2,1,0,191058.29,1
102355,673,Germany,Female,38,4,26966.08,1,1,0,97151.14,1
102356,384,Germany,Male,36,0,24815.04,3,0,1,110715.61,0
102357,831,Spain,Female,21,0,213201.53,1,1,1,162907.25,1
102358,829,France,Female,30,1,126599.18,3,1,1,147299.42,0
102359,414,Germany,Female,35,1,191601.26,2,1,1,127724.63,0
102360,357,France,Female,69,4,53855.48,1,0,1,89226.2,1
102361,650,Spain,Female,46,6,207215.64,1,1,0,160563.29,1
102362,692,Germany,Male,42,6,230961.66,4,1,1,190163.38,0
102363,780,Spain,Female,73,3,158870.75,3,1,1,11864.07,0
102364,773,France,Male,30,3,26469.76,4,1,0,121690.57,0
102365,681,Spain,Female,79,10,223823.7,1,1,1,174536.38,1
102366,787,Spain,Male,44,9,198121.93,1,1,1,134091.38,1
102367,523,France,Male,77,2,187719.44,2,1,0,162157.56,1
102368,876,Spain,Male,36,10,9182.05,4,0,1,180061.61,0
102369,375,France,Female,66,1,199740.63,4,0,1,152680.69,1
102370,755,Germany,Female,18,2,34487.75,4,1,1,146233.31,0
102371,581,France,Female,55,7,55596.54,3,1,0,193301.72,1
102372,882,France,Female,36,0,144283.71,1,0,1,174100.08,0
102373,899,Germany,Female,69,3,66245.19,4,0,1,164921.8,0
102374,854,France,Male,18,6,165337.05,2,0,0,26416.64,1
102375,528,Germany,Male,57,4,152017.61,1,0,0,55415.68,1
102376,481,Germany,Male,34,1,27037.4,2,1,1,115783.64,0
102377,804,France,Female,38,0,164003.64,1,1,1,144816.42,0
102378,697,Spain,Female,39,5,230988.73,2,1,1,67610.83,0
102379,889,Spain,Male,32,4,40277.48,4,1,1,27732.34,0
102380,755,Germany,Female,67,2,149265.51,4,1,1,69108.85,0
102381,425,Spain,Female,56,10,85466.34,2,0,1,156495.54,0
102382,841,Spain,Male,65,10,114902.92,3,0,1,176706.2,0
102383,543,France,Male,56,10,71750.04,2,0,0,183451.69,1
102384,511,Germany,Female,49,8,88532.66,1,0,0,81984.67,1
102385,696,Germany,Female,66,2,7227.96,2,0,1,80782.33,0
102386,710,France,Male,21,1,245387.93,2,1,0,87274.42,1
102387,436,Spain,Female,61,4,156199.98,1,0,1,81403.8,1
102388,611,Germany,Male,62,8,125176.4,4,0,1,136577.36,0
102389,563,Spain,Male,49,7,95928.84,1,1,1,78081.42,0
102390,611,Germany,Male,21,5,134843.64,2,1,1,13865.35,0
102391,632,Germany,Female,70,2,95026.5,1,1,0,93414.67,1
102392,816,Germany,Male,18,5,89976.98,2,1,1,52588.89,0
102393,729,Germany,Male,50,4,115986.64,4,1,1,15473.36,0
102394,711,Spain,Female,24,0,68995.76,2,0,1,99460.16,0
102395,798,Spain,Male,26,4,45012.47,2,1,1,49131.37,0
102396,790,Spain,Female,18,6,139151.47,4,1,0,96020.94,0
102397,442,Spain,Female,33,8,210691.36,1,0,1,62772.5,0
102398,773,France,Female,35,0,38207.04,3,0,0,124704.69,0
102399,491,Germany,Male,71,2,8183.59,3,1,0,198266.7,1
102400,640,Germany,Male,64,7,61702.94,2,1,1,113974.06,0
102401,781,Germany,Female,23,5,244930.16,2,0,1,132910.22,0
102402,398,France,Female,19,4,207189.52,4,1,1,184662.39,0
102403,651,Spain,Female,26,9,148966.51,1,1,0,81060.08,0
102404,539,Germany,Male,21,1,232312.23,3,1,0,41644.21,1
102405,485,Spain,Female,62,2,111319.78,3,1,1,63731.48,0
102406,753,Spain,Female,40,1,245820.15,4,1,1,86531.04,0
102407,690,France,Female,71,0,74075.51,4,0,0,132553.36,1
102408,667,France,Male,60,6,60076.44,3,0,1,10871.73,0
102409,712,Spain,Female,62,2,159512.05,1,1,0,172142.81,1
102410,731,Germany,Male,60,6,94538.49,1,1,0,24457.85,1
102411,582,Germany,Male,68,6,156591.39,1,0,0,181124.48,1
102412,693,France,Female,25,7,76248.88,2,0,0,190392.56,0
102413,898,France,Female,56,0,154479.56,1,0,1,198119.53,1
102414,878,France,Female,42,4,68936.57,2,1,1,163806.94,0
102415,532,France,Male,33,9,12743.02,2,0,0,36952.55,0
102416,390,France,Male,52,8,228033.98,4,1,1,144171.74,1
102417,746,France,Male,34,10,220801.3,2,1,0,48631.05,1
102418,843,France,Female,35,6,242699.54,2,1,1,180454.29,0
102419,682,Germany,Male,77,0,179131.79,4,1,0,70155.13,1
102420,476,France,Female,44,7,170680.29,1,1,1,72091.24,0
102421,350,France,Female,32,2,139750.77,1,0,1,184354.13,0
102422,517,Germany,Female,77,3,31485.6,3,0,0,12513.9,1
102423,368,Germany,Male,34,3,47308.83,3,0,1,46853.57,0
102424,681,Spain,Male,60,9,72367.42,2,0,0,90167.13,1
102425,805,France,Male,22,7,222539.09,3,1,1,143137.1,0
102426,458,France,Female,33,0,43242.38,4,0,0,133037.57,0
102427,617,France,Male,32,7,230718.29,3,0,1,137188.26,0
102428,794,France,Male,59,8,130696.43,3,0,1,177204.19,0
102429,589,Spain,Female,63,8,178892.41,2,0,0,32995.78,1
102430,650,Germany,Female,51,4,27561.12,4,0,0,109210.72,1
102431,452,Germany,Male,65,3,67258.39,3,0,1,147840.76,0
102432,599,France,Female,36,3,239629.65,1,1,1,130862.5,0
102433,802,France,Male,25,8,66537.49,4,1,0,95179.68,0
102434,869,France,Female,64,7,74130.43,4,0,0,13251.77,1
102435,502,Spain,Female,27,9,49399.35,2,1,0,21485.93,0
102436,523,Spain,Male,79,9,32268.42,4,1,0,32598.85,1
102437,692,Germany,Female,22,6,58314.41,4,1,1,75213.27,0
102438,780,France,Female,69,2,160581.72,4,1,1,32354.16,0
102439,673,France,Female,65,3,113841.93,4,1,1,90955.64,0
102440,769,France,Male,70,8,138438.96,4,0,1,43941.98,0
102441,834,France,Female,43,7,30591.21,4,1,1,158041.58,0
102442,761,Spain,Female,39,0,200529.11,4,1,1,175582.65,0
102443,433,Germany,Male,61,2,196023.68,1,0,0,84033.03,1
102444,462,Germany,Male,40,9,5397.48,4,1,1,107153.04,0
102445,681,Spain,Female,79,1,95878.77,2,1,0,191164.29,1
102446,727,France,Female,30,1,17192.65,1,0,0,111746.47,1
102447,390,Germany,Female,26,7,198026.44,4,1,0,199063.91,1
102448,454,Germany,Male,66,5,184317.42,3,0,0,37004.89,1
102449,551,Spain,Female,37,5,225497.02,2,1,1,173823.02,0
102450,799,France,Male,45,3,59100.99,1,1,0,104468.57,0
102451,615,Germany,Male,61,0,114073.97,2,0,0,14315.68,1
102452,559,France,Female,74,10,46121.97,1,1,1,194722.36,1
102453,467,Germany,Female,54,6,92808.73,3,0,0,193359.1,1
102454,726,Spain,Male,41,7,130560.81,2,1,0,82821.46,0
102455,889,France,Female,61,1,13332.7,2,1,1,191286.99,0
102456,433,Spain,Female,50,1,178717.6,1,1,0,36791.83,1
102457,803,Germany,Male,37,0,135823.34,1,1,1,139220.93,0
102458,863,Spain,Female,77,3,207239.75,3,0,1,46466.51,1
102459,736,Spain,Male,65,5,67945.13,4,1,1,56862.97,0
102460,699,Spain,Female,47,4,225830.28,1,1,1,158074.11,0
102461,645,Germany,Male,61,3,249673.56,1,0,1,81698.04,1
102462,607,France,Male,26,3,229824.61,1,0,0,11354.23,1
102463,430,Spain,Female,62,9,194473.12,3,0,1,88705.3,0
102464,617,France,Male,66,6,203092.2,4,1,1,53333.17,1
102465,768,Germany,Male,34,6,143436.06,4,0,1,139832.68,0
102466,584,France,Female,53,1,47538.47,3,0,1,46945.25,0
102467,660,Spain,Female,31,6,169260.17,4,0,1,170028.17,0
102468,706,Spain,Female,36,1,178188.25,2,0,0,60747.67,1
102469,562,Spain,Male,24,3,246346.29,3,1,0,84675.37,1
102470,398,Spain,Male,76,0,135325.33,1,1,1,66627.0,1
102471,476,Spain,Male,20,4,67842.25,4,1,0,132345.44,0
102472,572,Spain,Female,50,0,170918.13,2,0,1,29221.07,0
102473,628,Germany,Male,61,3,244843.95,3,0,1,100838.88,0
102474,757,Germany,Male,49,8,44303.48,3,0,1,73546.41,0
102475,854,Germany,Female,64,7,81499.48,1,1,0,177986.21,1
102476,643,France,Male,28,5,135470.24,1,0,1,23948.3,0
102477,626,France,Female,59,7,42553.66,3,0,1,167642.06,0
102478,787,Germany,Female,19,4,5555.16,2,1,0,41859.29,0
102479,456,France,Female,43,6,84245.78,1,1,1,26829.76,0
102480,769,France,Male,78,7,216342.7,3,1,0,48441.34,1
102481,778,Spain,Male,21,6,10867.1,3,1,0,29504.07,0
102482,724,Spain,Male,34,3,107232.26,1,1,1,108986.95,0
102483,422,France,Female,34,4,190550.19,4,0,0,197760.84,1
102484,379,France,Female,45,9,238295.65,2,0,1,16522.2,0
102485,537,Germany,Female,47,5,246368.85,4,0,0,97614.39,1
102486,713,France,Male,57,10,105492.35,4,1,0,83353.36,1
102487,800,Spain,Male,40,5,237596.07,2,1,0,74525.22,1
102488,544,France,Male,63,8,8854.74,2,1,1,73054.09,0
102489,505,Germany,Male,41,9,186479.23,1,1,0,180052.42,1
102490,521,Spain,Male,46,1,160686.51,1,0,1,13605.47,0
102491,390,Spain,Female,21,5,62380.46,1,0,1,157234.11,0
102492,412,Spain,Male,55,2,126829.63,2,0,1,58057.3,0
102493,372,Spain,Female,46,1,32388.43,4,0,0,82826.15,0
102494,709,France,Female,36,5,217899.29,2,0,0,89828.48,1
102495,424,Germany,Male,44,3,89474.52,1,0,1,67899.03,0
102496,467,France,Female,46,4,156511.12,4,0,1,27776.18,0
102497,729,France,Male,73,4,39694.07,1,0,1,31722.86,0
102498,639,Spain,Male,53,2,51541.21,4,1,1,66644.91,0
102499,789,Germany,Female,52,3,247989.09,1,0,1,166143.72,1
102500,356,Spain,Male,69,2,188271.6,2,0,1,35579.25,1
102501,545,France,Male,23,6,240492.97,3,1,0,151101.57,1
102502,770,France,Female,76,0,73962.79,3,1,1,64885.25,0
102503,542,Spain,Female,40,5,41140.72,4,0,1,177858.34,0
102504,497,France,Female,56,3,125767.12,2,0,1,91382.41,0
102505,551,France,Female,63,0,123667.07,1,1,1,42627.43,1
102506,793,Spain,Female,61,0,43736.63,4,1,0,197310.45,1
102507,768,France,Female,65,4,183304.89,4,1,0,43560.56,1
102508,776,Germany,Male,69,4,90444.38,1,0,1,117847.77,1
102509,828,Spain,Male,25,9,46591.31,1,1,1,118164.43,0
102510,824,Germany,Male,72,6,82995.85,1,0,1,80834.56,0
102511,475,France,Female,19,3,140914.67,2,1,0,190782.83,0
102512,744,France,Male,30,8,181617.73,3,0,0,170336.17,1
102513,674,Spain,Female,57,3,120472.72,4,1,0,167665.72,1
102514,741,France,Male,74,6,131398.75,4,0,1,195088.87,0
102515,789,Spain,Female,38,4,34736.48,3,1,0,96850.77,0
102516,553,Spain,Male,48,4,228672.73,4,1,1,28465.3,0
102517,835,Spain,Female,69,5,232181.05,2,0,1,155436.63,1
102518,380,Spain,Female,65,7,170856.65,1,0,1,82354.39,1
102519,737,Spain,Female,53,4,4407.85,3,0,1,46165.58,0
102520,783,Germany,Female,78,2,134268.55,2,1,1,101817.0,0
102521,725,Spain,Male,65,5,157304.74,1,1,0,185886.6,1
102522,693,Germany,Male,69,1,248663.56,3,1,0,42557.83,1
102523,792,France,Female,55,7,249016.74,2,1,0,171252.77,1
102524,424,Spain,Female,44,7,214402.81,3,1,1,89458.94,0
102525,504,France,Female,53,2,15957.75,3,0,0,35992.38,1
102526,779,Spain,Male,65,7,238319.1,2,0,1,171192.64,1
102527,712,Germany,Female,40,8,153165.31,4,1,1,194227.86,0
102528,797,Germany,Female,72,4,200221.69,2,1,1,65341.44,0
102529,583,Germany,Male,38,4,101798.21,3,0,0,67671.88,0
102530,611,France,Female,30,5,79917.37,3,1,0,84203.74,0
102531,474,Spain,Female,54,6,115811.04,2,0,0,164684.77,1
102532,594,France,Male,64,2,36718.63,1,0,0,11979.27,1
102533,891,Germany,Female,43,4,89266.53,1,0,1,52551.74,0
102534,834,France,Female,57,0,214404.37,1,0,1,144120.96,1
102535,471,Germany,Male,24,10,9487.62,1,0,1,87071.5,0
102536,474,Germany,Female,63,9,37719.51,2,1,1,72756.17,0
102537,898,Germany,Male,56,4,31279.04,4,0,1,175733.75,0
102538,519,Spain,Female,39,3,100768.89,1,1,0,184293.44,1
102539,473,Spain,Female,56,0,249246.73,3,0,0,190117.38,1
102540,384,Germany,Female,40,6,43339.48,1,1,1,61784.6,0
102541,436,France,Female,75,0,36370.66,4,0,1,183377.4,0
102542,550,France,Female,47,7,228763.93,2,1,1,150023.46,0
102543,718,Spain,Male,35,9,220512.63,4,1,1,39300.8,0
102544,426,Germany,Female,79,1,8060.09,4,0,1,125951.31,0
102545,408,France,Female,59,9,187926.49,4,0,0,15003.62,1
102546,780,Germany,Male,35,4,163866.43,1,0,1,144591.85,1
102547,849,France,Male,63,5,191935.2,1,1,0,149377.83,1
102548,458,Spain,Female,27,8,123625.61,4,0,0,159974.32,0
102549,627,Germany,Male,56,6,247844.8,2,0,1,42779.76,1
102550,417,Germany,Female,47,5,10961.75,1,1,1,129367.49,0
102551,418,France,Male,43,4,58592.9,2,0,0,43982.77,0
102552,514,France,Male,24,5,99136.5,1,0,0,189863.52,1
102553,838,France,Female,24,10,112444.49,2,1,0,138252.03,0
102554,654,Germany,Male,22,3,230341.85,1,0,1,28111.91,1
102555,714,Spain,Female,18,0,140001.09,4,1,0,45536.12,0
102556,728,Spain,Male,63,8,11277.75,3,0,1,136057.42,0
102557,692,France,Male,35,10,101965.74,3,1,0,100567.39,0
102558,703,Spain,Male,30,4,104122.6,2,1,1,149896.56,0
102559,765,France,Female,42,7,241372.73,2,0,1,63349.87,0
102560,458,Spain,Female,57,6,149799.27,4,1,0,135004.33,1
102561,846,Germany,Male,25,7,158912.77,4,0,1,43622.43,0
102562,690,France,Female,27,0,178313.26,2,1,1,113304.95,0
102563,732,Spain,Female,49,8,192509.83,3,1,0,191981.92,1
102564,882,Germany,Female,34,0,158762.77,4,0,1,129362.22,0
102565,649,Spain,Male,55,2,59298.59,2,0,0,19498.79,1
102566,488,Germany,Female,32,7,218511.48,4,0,0,197864.81,1
102567,708,Germany,Male,32,10,183029.95,4,1,0,39804.6,1
102568,848,Spain,Male,74,0,185467.62,1,0,1,146433.13,1
102569,734,Spain,Male,65,0,249139.18,4,1,1,111180.71,0
102570,629,Germany,Male,57,5,200631.63,2,1,0,65928.53,1
102571,832,Germany,Male,68,4,207287.85,4,0,1,43688.99,1
102572,460,Germany,Female,37,10,237851.38,2,1,0,43763.45,1
102573,488,France,Female,32,5,37783.5,1,0,0,173095.94,1
102574,784,Germany,Male,52,2,124431.84,1,1,0,175853.38,1
102575,858,France,Female,23,9,145141.76,3,0,1,98377.65,0
102576,622,Germany,Female,47,9,82318.93,1,1,1,29688.08,0
102577,448,France,Female,74,5,209850.84,1,1,1,177991.37,1
102578,453,Germany,Female,25,1,190604.91,2,0,0,102533.13,1
102579,563,Germany,Female,48,7,180220.77,3,1,0,93364.86,1
102580,514,Germany,Female,65,5,249287.36,1,1,1,87397.83,1
102581,869,Spain,Female,64,3,64845.34,4,1,1,79352.69,0
102582,633,Spain,Male,49,3,183864.31,3,1,0,109941.03,1
102583,866,Germany,Male,62,10,137851.12,1,1,0,124862.83,1
102584,513,France,Male,75,6,78247.3,3,0,0,98622.12,1
102585,413,France,Female,69,2,40146.72,1,0,0,180363.15,1
102586,440,Germany,Female,32,10,223970.96,2,1,1,70355.63,0
102587,466,Spain,Male,35,2,148863.87,3,0,1,119879.25,0
102588,616,France,Female,30,5,206233.46,3,0,0,66991.24,1
102589,489,Spain,Female,41,8,136336.25,1,1,0,153136.5,0
102590,595,France,Male,57,0,54994.27,3,0,1,29403.01,0
102591,744,Germany,Male,31,4,84387.2,1,1,0,45852.81,1
102592,836,Spain,Male,45,0,95384.71,4,0,0,162228.27,0
102593,825,France,Female,28,0,243233.7,3,1,1,44807.54,0
102594,866,Germany,Female,23,2,1408.32,3,1,1,128891.81,0
102595,533,Germany,Female,79,2,246416.51,2,1,1,194346.26,1
102596,369,Germany,Male,73,3,245115.41,2,1,0,109349.22,1
102597,873,Spain,Male,42,2,249037.7,3,0,0,45605.32,1
102598,878,Spain,Female,78,5,119147.04,2,0,1,70931.3,0
102599,496,Germany,Male,18,3,240952.24,3,1,1,166457.03,0
102600,653,Spain,Male,42,7,98899.8,1,0,0,76815.57,1
102601,577,France,Female,19,0,6573.61,3,1,0,147467.16,0
102602,451,Germany,Male,79,7,56086.8,3,1,0,157696.51,1
102603,766,Germany,Male,49,10,236324.06,4,0,1,105224.74,0
102604,565,Spain,Male,30,0,3441.17,2,1,1,158810.54,0
102605,756,Germany,Female,50,10,136498.53,2,1,0,70211.57,0
102606,748,France,Female,49,0,18900.4,4,0,1,108070.33,0
102607,848,Spain,Male,73,6,71599.14,1,1,1,140446.07,1
102608,814,Spain,Female,41,0,22023.21,1,1,1,41933.9,0
102609,431,Germany,Female,44,8,214882.16,1,0,0,61988.17,1
102610,714,Germany,Female,21,7,147767.68,4,0,0,133886.95,0
102611,512,Germany,Male,41,0,225526.62,3,1,1,134518.42,0
102612,397,Spain,Female,40,1,172088.3,1,0,0,103727.5,1
102613,860,Germany,Male,46,1,242757.28,1,0,1,161161.22,1
102614,678,France,Male,51,1,127469.41,4,0,1,101590.43,0
102615,465,Germany,Female,38,5,159677.65,2,0,0,177451.23,1
102616,686,Germany,Male,47,3,144077.2,4,0,1,149821.65,0
102617,496,Spain,Female,43,7,121065.11,2,0,1,69792.02,0
102618,672,Germany,Female,37,0,211489.84,1,1,1,85098.26,1
102619,792,Spain,Male,33,9,161131.28,1,1,1,136860.47,0
102620,362,Germany,Male,20,3,200328.07,3,0,1,179946.0,0
102621,843,France,Female,66,9,196590.98,3,0,1,43954.66,0
102622,636,France,Female,54,10,47761.29,2,0,0,107786.07,1
102623,463,Spain,Female,75,4,162540.88,1,1,1,32569.04,1
102624,829,Spain,Female,57,8,49912.0,1,1,0,63096.48,1
102625,371,Germany,Male,61,4,145830.12,4,1,0,140336.46,1
102626,698,Germany,Male,42,10,169358.67,1,1,0,24769.58,1
102627,669,France,Male,40,2,249308.77,1,0,0,135848.13,1
102628,475,Germany,Female,61,10,7635.49,4,0,0,181154.11,1
102629,626,France,Male,76,3,22810.6,4,0,1,194180.36,0
102630,553,Spain,Male,18,9,19256.67,1,0,1,51160.12,0
102631,543,Germany,Male,50,6,99590.32,3,0,0,152290.61,0
102632,896,Spain,Male,32,0,205397.09,3,1,1,186010.39,0
102633,635,Germany,Female,34,10,211014.08,1,0,0,27360.17,1
102634,406,France,Male,51,5,184244.9,3,1,1,88664.49,1
102635,652,Spain,Male,34,7,224219.56,4,0,0,184687.86,1
102636,512,Spain,Male,69,0,80714.99,3,0,0,48529.62,1
102637,368,Germany,Male,75,7,22038.66,1,1,0,187414.53,1
102638,719,Spain,Female,58,6,14538.26,3,1,1,110166.49,0
102639,613,France,Female,61,0,213033.18,1,0,1,28979.69,1
102640,462,Spain,Male,21,8,182609.07,3,1,0,95476.69,1
102641,837,Spain,Female,30,10,174653.83,1,1,0,71989.63,1
102642,676,Germany,Female,21,2,84919.08,1,1,1,63618.79,0
102643,891,Spain,Female,24,1,94976.3,3,0,1,112880.36,0
102644,414,Germany,Female,63,6,239528.38,3,0,0,101882.61,1
102645,641,Germany,Male,76,10,15951.19,4,0,0,101573.76,1
102646,374,Spain,Female,26,2,193432.93,2,1,0,26746.93,1
102647,898,France,Female,40,0,77408.33,1,1,1,162440.45,0
102648,350,Germany,Male,50,9,9763.65,1,0,0,101473.47,1
102649,898,Spain,Male,50,2,185642.53,1,0,1,165972.11,1
102650,490,Germany,Male,37,5,82727.97,1,1,1,166672.98,0
102651,537,France,Male,21,2,180536.88,3,0,0,70255.71,1
102652,477,France,Female,18,4,176913.6,3,0,1,10825.8,0
102653,550,Germany,Male,71,8,133696.72,2,1,0,183136.68,1
102654,476,France,Female,59,6,194343.28,1,1,0,154531.99,1
102655,606,Spain,Female,51,1,145259.58,2,0,1,30377.87,0
102656,896,Spain,Male,44,0,71659.21,4,1,0,143328.14,0
102657,543,Germany,Male,38,6,183528.83,2,1,1,13804.42,0
102658,453,France,Female,41,3,147284.95,2,0,1,15274.22,0
102659,884,Spain,Female,32,10,3181.82,4,1,0,109906.42,0
102660,614,Spain,Male,52,6,225411.04,4,1,1,28247.11,1
102661,733,Spain,Male,42,5,136410.9,2,0,1,193223.94,0
102662,609,Germany,Male,72,6,217156.82,4,1,0,179827.93,1
102663,763,Germany,Female,26,3,220684.21,2,1,1,133464.29,0
102664,707,Spain,Female,34,2,111241.66,3,0,0,22104.7,0
102665,424,Spain,Male,38,4,126915.0,3,1,0,71718.7,0
102666,704,France,Female,77,2,103938.6,2,0,1,80627.37,0
102667,537,France,Male,30,2,112359.19,4,0,1,101367.17,0
102668,639,France,Female,20,3,223786.79,4,1,0,42091.55,1
102669,394,Germany,Female,21,7,197036.0,3,0,1,119727.21,0
102670,432,Spain,Male,21,1,31631.42,3,0,0,92796.42,0
102671,472,Germany,Male,60,3,152576.95,4,1,1,189986.42,0
102672,707,Spain,Male,45,10,248976.66,4,0,0,187877.09,1
102673,877,France,Female,24,2,148887.68,4,0,0,117440.05,0
102674,415,France,Female,43,6,196467.91,4,1,1,132426.37,0
102675,724,France,Male,28,1,192265.37,2,0,1,36181.33,0
102676,511,France,Female,41,0,87579.38,4,0,1,52431.42,0
102677,729,Spain,Male,60,9,92962.33,3,1,0,181135.93,1
102678,707,France,Female,27,0,181019.11,3,1,0,142841.53,1
102679,537,Spain,Male,54,5,124995.88,1,0,1,45991.74,1
